fecha_foto,id_sku,stock_inicial_sistema,ingresos_almacen,stock_apertura,stock_disponible_cierre,stock_minimo,costo_unitario,quiebre_stock_flag,etl_source_file,etl_loaded_at
2024-09-02,SKU_20L,555,0,555,512,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-03,SKU_500ML,243,661,904,805,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-03,SKU_1L,438,0,438,337,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-03,SKU_20L,512,0,512,456,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-04,SKU_500ML,805,0,805,686,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-04,SKU_1L,337,0,337,210,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-04,SKU_20L,456,0,456,400,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-05,SKU_500ML,686,0,686,578,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-05,SKU_1L,210,405,615,507,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-05,SKU_20L,400,0,400,353,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-06,SKU_500ML,578,0,578,483,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-06,SKU_1L,507,0,507,429,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-06,SKU_20L,353,0,353,282,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-07,SKU_500ML,483,0,483,346,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-07,SKU_1L,429,0,429,318,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-07,SKU_20L,282,0,282,186,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-08,SKU_500ML,346,733,1079,940,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-08,SKU_1L,318,498,816,722,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-08,SKU_20L,186,299,485,408,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-09,SKU_500ML,940,0,940,864,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-09,SKU_1L,722,0,722,625,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-09,SKU_20L,408,0,408,350,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-10,SKU_500ML,864,0,864,774,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-10,SKU_1L,625,0,625,565,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-10,SKU_20L,350,0,350,270,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-11,SKU_500ML,774,0,774,620,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-11,SKU_1L,565,0,565,454,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-11,SKU_20L,270,0,270,209,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-12,SKU_500ML,620,0,620,505,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-12,SKU_1L,454,0,454,381,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-12,SKU_20L,209,0,209,138,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-13,SKU_500ML,505,0,505,371,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-13,SKU_1L,381,0,381,277,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-13,SKU_20L,138,373,511,473,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-14,SKU_500ML,371,0,371,222,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-14,SKU_1L,277,0,277,165,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-14,SKU_20L,473,0,473,420,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-15,SKU_500ML,222,580,802,600,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-15,SKU_1L,165,481,646,507,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-15,SKU_20L,420,255,675,561,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-16,SKU_500ML,600,0,600,426,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-16,SKU_1L,507,0,507,398,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-16,SKU_20L,561,0,561,494,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-17,SKU_500ML,426,0,426,276,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-17,SKU_1L,398,0,398,301,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-17,SKU_20L,494,0,494,432,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-18,SKU_500ML,276,695,971,849,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-18,SKU_1L,301,0,301,191,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-18,SKU_20L,432,0,432,355,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-19,SKU_500ML,849,0,849,742,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-19,SKU_1L,191,499,690,616,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-19,SKU_20L,355,0,355,298,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-20,SKU_500ML,742,0,742,662,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-20,SKU_1L,616,0,616,525,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-20,SKU_20L,298,0,298,233,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-21,SKU_500ML,662,0,662,535,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-21,SKU_1L,525,0,525,401,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-21,SKU_20L,233,0,233,165,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-22,SKU_500ML,535,0,535,371,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-22,SKU_1L,401,0,401,278,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-22,SKU_20L,165,0,165,101,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-23,SKU_500ML,371,0,371,259,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-23,SKU_1L,278,0,278,209,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-23,SKU_20L,101,391,492,435,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-24,SKU_500ML,259,583,842,690,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-24,SKU_1L,209,567,776,689,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-24,SKU_20L,435,0,435,375,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-25,SKU_500ML,690,0,690,528,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-25,SKU_1L,689,0,689,632,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-25,SKU_20L,375,0,375,318,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-26,SKU_500ML,528,0,528,423,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-26,SKU_1L,632,0,632,559,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-26,SKU_20L,318,0,318,248,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-27,SKU_500ML,423,0,423,309,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-27,SKU_1L,559,0,559,481,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-27,SKU_20L,248,0,248,196,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-28,SKU_500ML,309,0,309,204,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-28,SKU_1L,481,0,481,331,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-28,SKU_20L,196,0,196,139,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-29,SKU_500ML,204,615,819,672,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-29,SKU_1L,331,0,331,207,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-29,SKU_20L,139,321,460,380,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-30,SKU_500ML,672,0,672,559,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-30,SKU_1L,207,392,599,495,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-30,SKU_20L,380,0,380,304,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-01,SKU_500ML,559,794,1353,1231,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-01,SKU_1L,495,0,495,423,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-01,SKU_20L,304,279,583,530,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-02,SKU_500ML,1231,0,1231,1086,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-02,SKU_1L,423,0,423,347,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-02,SKU_20L,530,0,530,479,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-03,SKU_500ML,1086,0,1086,968,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-03,SKU_1L,347,0,347,278,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-03,SKU_20L,479,0,479,420,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-04,SKU_500ML,968,0,968,875,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-04,SKU_1L,278,0,278,157,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-04,SKU_20L,420,0,420,391,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-05,SKU_500ML,875,0,875,715,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-05,SKU_1L,157,330,487,348,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-05,SKU_20L,391,0,391,302,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-06,SKU_500ML,715,0,715,599,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-06,SKU_1L,348,0,348,227,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-06,SKU_20L,302,0,302,235,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-07,SKU_500ML,599,0,599,455,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-07,SKU_1L,227,0,227,140,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-07,SKU_20L,235,0,235,163,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-08,SKU_500ML,455,475,930,772,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-08,SKU_1L,140,603,743,671,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-08,SKU_20L,163,0,163,97,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-09,SKU_500ML,772,0,772,627,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-09,SKU_1L,671,0,671,527,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-09,SKU_20L,97,319,416,353,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-10,SKU_500ML,627,0,627,447,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-10,SKU_1L,527,0,527,428,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-10,SKU_20L,353,0,353,306,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-11,SKU_500ML,447,0,447,290,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-11,SKU_1L,428,0,428,327,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-11,SKU_20L,306,0,306,244,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-12,SKU_500ML,290,0,290,135,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-12,SKU_1L,327,0,327,184,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-12,SKU_20L,244,0,244,176,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-13,SKU_500ML,135,597,732,567,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-13,SKU_1L,184,476,660,534,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-13,SKU_20L,176,0,176,90,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-14,SKU_500ML,567,0,567,506,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-14,SKU_1L,534,0,534,447,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-14,SKU_20L,90,391,481,432,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-15,SKU_500ML,506,0,506,344,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-15,SKU_1L,447,510,957,816,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-15,SKU_20L,432,355,787,705,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-16,SKU_500ML,344,0,344,209,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-16,SKU_1L,816,0,816,672,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-16,SKU_20L,705,0,705,622,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-17,SKU_500ML,209,602,811,640,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-17,SKU_1L,672,0,672,546,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-17,SKU_20L,622,0,622,580,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-18,SKU_500ML,640,0,640,592,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-18,SKU_1L,546,0,546,450,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-18,SKU_20L,580,0,580,530,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-19,SKU_500ML,592,0,592,480,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-19,SKU_1L,450,0,450,345,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-19,SKU_20L,530,0,530,448,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-20,SKU_500ML,480,0,480,303,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-20,SKU_1L,345,0,345,232,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-20,SKU_20L,448,0,448,366,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-21,SKU_500ML,303,0,303,152,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-21,SKU_1L,232,0,232,163,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-21,SKU_20L,366,0,366,303,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-22,SKU_500ML,152,466,618,518,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-22,SKU_1L,163,334,497,406,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-22,SKU_20L,303,0,303,232,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-23,SKU_500ML,518,0,518,426,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-23,SKU_1L,406,0,406,300,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-23,SKU_20L,232,0,232,189,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-24,SKU_500ML,426,0,426,269,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-24,SKU_1L,300,0,300,231,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-24,SKU_20L,189,0,189,135,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-25,SKU_500ML,269,451,720,608,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-25,SKU_1L,231,0,231,124,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-25,SKU_20L,135,238,373,325,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-26,SKU_500ML,608,0,608,466,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-26,SKU_1L,124,380,504,390,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-26,SKU_20L,325,0,325,231,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-27,SKU_500ML,466,0,466,349,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-27,SKU_1L,390,0,390,303,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-27,SKU_20L,231,0,231,156,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-28,SKU_500ML,349,0,349,235,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-28,SKU_1L,303,0,303,206,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-28,SKU_20L,156,0,156,104,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-29,SKU_500ML,235,613,848,737,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-29,SKU_1L,206,487,693,603,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-29,SKU_20L,104,244,348,281,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-30,SKU_500ML,737,0,737,636,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-30,SKU_1L,603,0,603,499,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-30,SKU_20L,281,0,281,215,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-31,SKU_500ML,636,0,636,533,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-31,SKU_1L,499,0,499,375,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-10-31,SKU_20L,215,0,215,146,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-01,SKU_500ML,533,0,533,427,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-01,SKU_1L,375,508,883,847,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-01,SKU_20L,146,0,146,88,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-02,SKU_500ML,427,0,427,267,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-02,SKU_1L,847,0,847,729,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-02,SKU_20L,88,304,392,316,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-03,SKU_500ML,267,531,798,659,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-03,SKU_1L,729,0,729,608,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-03,SKU_20L,316,0,316,239,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-04,SKU_500ML,659,0,659,541,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-04,SKU_1L,608,0,608,499,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-04,SKU_20L,239,0,239,164,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-05,SKU_500ML,541,0,541,415,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-05,SKU_1L,499,0,499,371,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-05,SKU_20L,164,0,164,91,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-06,SKU_500ML,415,0,415,252,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-06,SKU_1L,371,0,371,259,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-06,SKU_20L,91,345,436,360,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-07,SKU_500ML,252,522,774,625,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-07,SKU_1L,259,0,259,186,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-07,SKU_20L,360,0,360,298,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-08,SKU_500ML,625,553,1178,1059,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-08,SKU_1L,186,551,737,655,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-08,SKU_20L,298,0,298,265,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-09,SKU_500ML,1059,0,1059,915,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-09,SKU_1L,655,0,655,524,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-09,SKU_20L,265,0,265,194,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-10,SKU_500ML,915,0,915,789,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-10,SKU_1L,524,0,524,373,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-10,SKU_20L,194,0,194,127,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-11,SKU_500ML,789,0,789,681,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-11,SKU_1L,373,0,373,285,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-11,SKU_20L,127,298,425,359,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-12,SKU_500ML,681,0,681,584,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-12,SKU_1L,285,0,285,168,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-12,SKU_20L,359,0,359,287,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-13,SKU_500ML,584,0,584,471,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-13,SKU_1L,168,451,619,530,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-13,SKU_20L,287,0,287,223,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-14,SKU_500ML,471,0,471,370,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-14,SKU_1L,530,0,530,403,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-14,SKU_20L,223,0,223,148,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-15,SKU_500ML,370,512,882,743,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-15,SKU_1L,403,0,403,306,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-15,SKU_20L,148,0,148,57,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-16,SKU_500ML,743,0,743,617,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-16,SKU_1L,306,0,306,207,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-16,SKU_20L,57,294,351,294,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-17,SKU_500ML,617,0,617,501,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-17,SKU_1L,207,465,672,547,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-17,SKU_20L,294,0,294,235,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-18,SKU_500ML,501,0,501,365,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-18,SKU_1L,547,0,547,398,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-18,SKU_20L,235,0,235,173,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-19,SKU_500ML,365,0,365,261,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-19,SKU_1L,398,0,398,290,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-19,SKU_20L,173,0,173,115,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-20,SKU_500ML,261,724,985,828,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-20,SKU_1L,290,0,290,186,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-20,SKU_20L,115,298,413,342,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-21,SKU_500ML,828,0,828,636,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-21,SKU_1L,186,518,704,594,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-21,SKU_20L,342,0,342,278,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-22,SKU_500ML,636,627,1263,1129,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-22,SKU_1L,594,457,1051,954,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-22,SKU_20L,278,0,278,216,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-23,SKU_500ML,1129,0,1129,1044,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-23,SKU_1L,954,0,954,799,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
