id_transaccion,fecha_venta,id_cliente,id_canal,id_campana,estado_venta,etl_source_file,etl_loaded_at
TX_003823,2024-09-13 17:23:00,CLI_0059,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003824,2024-09-13 18:00:00,CLI_0100,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003825,2024-09-13 11:40:00,CLI_0065,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003826,2024-09-13 16:24:00,CLI_0094,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003827,2024-09-13 15:11:00,CLI_0114,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003828,2024-09-13 14:01:00,CLI_0080,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003829,2024-09-13 08:54:00,CLI_0047,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003830,2024-09-13 19:49:00,CLI_0080,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003831,2024-09-13 12:15:00,CLI_0042,CH_02,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003832,2024-09-13 09:46:00,CLI_0009,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003833,2024-09-13 14:42:00,CLI_0069,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003834,2024-09-13 21:52:00,CLI_0050,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003835,2024-09-13 08:12:00,CLI_0068,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003836,2024-09-13 15:43:00,CLI_0064,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003837,2024-09-13 16:49:00,CLI_0071,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003838,2024-09-13 13:09:00,CLI_0079,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003839,2024-09-13 12:18:00,CLI_0042,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003840,2024-09-14 12:26:00,CLI_0083,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003841,2024-09-14 14:20:00,CLI_0015,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003842,2024-09-14 15:06:00,CLI_0067,CH_02,CAMP_026,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003843,2024-09-14 12:42:00,CLI_0009,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003844,2024-09-14 09:02:00,CLI_0107,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003845,2024-09-14 21:08:00,CLI_0023,CH_03,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003846,2024-09-14 11:55:00,CLI_0005,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003847,2024-09-14 13:12:00,CLI_0014,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003848,2024-09-14 18:31:00,CLI_0025,CH_02,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003849,2024-09-14 08:06:00,CLI_0005,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003850,2024-09-14 13:36:00,CLI_0083,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003851,2024-09-14 10:53:00,CLI_0050,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003852,2024-09-14 15:42:00,CLI_0063,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003853,2024-09-14 17:33:00,CLI_0080,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003854,2024-09-14 21:44:00,CLI_0076,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003855,2024-09-14 08:16:00,CLI_0007,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003856,2024-09-15 12:23:00,CLI_0029,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003857,2024-09-15 08:38:00,CLI_0092,CH_02,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003858,2024-09-15 17:04:00,CLI_0002,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003859,2024-09-15 15:59:00,CLI_0118,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003860,2024-09-15 13:13:00,CLI_0084,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003861,2024-09-15 19:31:00,CLI_0119,CH_03,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003862,2024-09-15 09:56:00,CLI_0107,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003863,2024-09-15 18:05:00,CLI_0060,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003864,2024-09-15 17:51:00,CLI_0082,CH_04,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003865,2024-09-15 14:03:00,CLI_0047,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003866,2024-09-15 19:35:00,CLI_0096,CH_02,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003867,2024-09-15 13:56:00,CLI_0054,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003868,2024-09-15 09:52:00,CLI_0048,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003869,2024-09-15 20:50:00,CLI_0091,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003870,2024-09-15 14:03:00,CLI_0106,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003871,2024-09-16 09:39:00,CLI_0035,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003872,2024-09-16 21:33:00,CLI_0006,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003873,2024-09-16 13:46:00,CLI_0010,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003874,2024-09-16 15:53:00,CLI_0039,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003875,2024-09-16 13:04:00,CLI_0028,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003876,2024-09-16 14:33:00,CLI_0013,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003877,2024-09-16 20:06:00,CLI_0093,CH_04,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003878,2024-09-16 08:14:00,CLI_0069,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003879,2024-09-16 15:24:00,CLI_0025,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003880,2024-09-16 18:12:00,CLI_0068,CH_03,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003881,2024-09-16 19:42:00,CLI_0032,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003882,2024-09-16 10:36:00,CLI_0081,CH_02,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003883,2024-09-16 14:11:00,CLI_0072,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003884,2024-09-16 19:47:00,CLI_0072,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003885,2024-09-16 12:26:00,CLI_0096,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003886,2024-09-16 11:06:00,CLI_0099,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003887,2024-09-16 15:40:00,CLI_0074,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003888,2024-09-16 10:22:00,CLI_0087,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003889,2024-09-16 15:29:00,CLI_0090,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003890,2024-09-16 08:42:00,CLI_0055,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003891,2024-09-16 16:56:00,CLI_0014,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003892,2024-09-16 11:10:00,CLI_0102,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003893,2024-09-17 08:11:00,CLI_0071,CH_03,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003894,2024-09-17 13:25:00,CLI_0065,CH_02,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003895,2024-09-17 13:21:00,CLI_0085,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003896,2024-09-17 08:10:00,CLI_0069,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003897,2024-09-17 08:38:00,CLI_0057,CH_04,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003898,2024-09-17 08:59:00,CLI_0046,CH_03,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003899,2024-09-17 12:57:00,CLI_0041,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003900,2024-09-17 17:35:00,CLI_0042,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003901,2024-09-17 13:54:00,CLI_0048,CH_02,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003902,2024-09-17 16:26:00,CLI_0098,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003903,2024-09-17 13:40:00,CLI_0056,CH_02,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003904,2024-09-17 21:52:00,CLI_0093,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003905,2024-09-17 17:20:00,CLI_0078,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003906,2024-09-17 08:15:00,CLI_0073,CH_03,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003907,2024-09-17 11:34:00,CLI_0028,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003908,2024-09-17 12:24:00,CLI_0099,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003909,2024-09-17 18:35:00,CLI_0119,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003910,2024-09-18 14:47:00,CLI_0033,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003911,2024-09-18 15:23:00,CLI_0058,CH_04,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003912,2024-09-18 17:28:00,CLI_0051,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003913,2024-09-18 16:00:00,CLI_0093,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003914,2024-09-18 15:02:00,CLI_0037,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003915,2024-09-18 16:38:00,CLI_0003,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003916,2024-09-18 08:33:00,CLI_0018,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003917,2024-09-18 10:56:00,CLI_0039,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003918,2024-09-18 11:00:00,CLI_0039,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003919,2024-09-18 19:14:00,CLI_0028,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003920,2024-09-18 16:54:00,CLI_0041,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003921,2024-09-18 08:01:00,CLI_0099,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003922,2024-09-18 14:52:00,CLI_0089,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003923,2024-09-18 14:52:00,CLI_0036,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003924,2024-09-19 18:58:00,CLI_0071,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003925,2024-09-19 08:32:00,CLI_0072,CH_03,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003926,2024-09-19 16:36:00,CLI_0119,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003927,2024-09-19 16:36:00,CLI_0020,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003928,2024-09-19 17:06:00,CLI_0005,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003929,2024-09-19 09:29:00,CLI_0046,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003930,2024-09-19 10:09:00,CLI_0018,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003931,2024-09-19 10:16:00,CLI_0047,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003932,2024-09-20 17:56:00,CLI_0075,CH_03,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003933,2024-09-20 13:15:00,CLI_0030,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003934,2024-09-20 21:16:00,CLI_0104,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003935,2024-09-20 14:19:00,CLI_0012,CH_02,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003936,2024-09-20 08:36:00,CLI_0052,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003937,2024-09-20 20:36:00,CLI_0118,CH_03,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003938,2024-09-20 11:13:00,CLI_0094,CH_03,CAMP_027,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003939,2024-09-20 10:04:00,CLI_0093,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003940,2024-09-20 08:20:00,CLI_0102,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003941,2024-09-20 15:30:00,CLI_0023,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003942,2024-09-20 12:31:00,CLI_0106,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003943,2024-09-20 13:57:00,CLI_0089,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003944,2024-09-20 13:44:00,CLI_0074,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003945,2024-09-20 09:52:00,CLI_0117,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003946,2024-09-21 08:06:00,CLI_0077,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003947,2024-09-21 16:41:00,CLI_0039,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003948,2024-09-21 12:02:00,CLI_0094,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003949,2024-09-21 17:51:00,CLI_0074,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003950,2024-09-21 16:24:00,CLI_0011,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003951,2024-09-21 14:49:00,CLI_0008,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003952,2024-09-21 12:58:00,CLI_0099,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003953,2024-09-21 08:21:00,CLI_0045,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003954,2024-09-21 20:56:00,CLI_0105,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003955,2024-09-21 11:27:00,CLI_0054,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003956,2024-09-22 16:59:00,CLI_0112,CH_03,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003957,2024-09-22 19:07:00,CLI_0112,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003958,2024-09-22 09:49:00,CLI_0030,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003959,2024-09-22 19:47:00,CLI_0084,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003960,2024-09-22 10:54:00,CLI_0078,CH_02,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003961,2024-09-22 15:59:00,CLI_0002,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003962,2024-09-22 10:40:00,CLI_0100,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003963,2024-09-22 17:40:00,CLI_0049,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003964,2024-09-22 14:03:00,CLI_0040,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003965,2024-09-22 10:33:00,CLI_0006,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003966,2024-09-22 08:20:00,CLI_0070,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003967,2024-09-22 14:36:00,CLI_0020,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003968,2024-09-22 09:20:00,CLI_0065,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003969,2024-09-22 11:44:00,CLI_0029,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003970,2024-09-23 18:09:00,CLI_0007,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003971,2024-09-23 08:43:00,CLI_0094,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003972,2024-09-23 18:25:00,CLI_0058,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003973,2024-09-23 17:48:00,CLI_0077,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003974,2024-09-23 17:36:00,CLI_0065,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003975,2024-09-23 15:05:00,CLI_0029,CH_04,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003976,2024-09-23 08:27:00,CLI_0038,CH_04,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003977,2024-09-23 10:50:00,CLI_0051,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003978,2024-09-23 17:09:00,CLI_0017,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003979,2024-09-23 21:21:00,CLI_0011,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003980,2024-09-23 21:30:00,CLI_0074,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003981,2024-09-23 08:47:00,CLI_0007,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003982,2024-09-23 16:35:00,CLI_0052,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003983,2024-09-23 09:16:00,CLI_0011,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003984,2024-09-23 12:25:00,CLI_0065,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003985,2024-09-23 08:27:00,CLI_0100,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003986,2024-09-23 10:44:00,CLI_0017,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003987,2024-09-23 11:48:00,CLI_0018,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003988,2024-09-23 17:30:00,CLI_0072,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003989,2024-09-24 19:12:00,CLI_0063,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003990,2024-09-24 18:25:00,CLI_0084,CH_02,CAMP_025,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003991,2024-09-24 13:36:00,CLI_0026,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003992,2024-09-24 15:35:00,CLI_0079,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003993,2024-09-24 18:47:00,CLI_0068,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003994,2024-09-24 18:15:00,CLI_0032,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003995,2024-09-24 10:04:00,CLI_0035,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003996,2024-09-24 20:49:00,CLI_0056,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003997,2024-09-24 20:20:00,CLI_0088,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003998,2024-09-24 11:59:00,CLI_0074,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_003999,2024-09-24 12:05:00,CLI_0015,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004000,2024-09-24 12:42:00,CLI_0053,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004001,2024-09-24 20:27:00,CLI_0047,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004002,2024-09-24 16:22:00,CLI_0025,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004003,2024-09-24 11:20:00,CLI_0045,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004004,2024-09-24 21:38:00,CLI_0084,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004005,2024-09-24 16:01:00,CLI_0099,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004006,2024-09-25 13:19:00,CLI_0022,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004007,2024-09-25 14:22:00,CLI_0079,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004008,2024-09-25 09:52:00,CLI_0103,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004009,2024-09-25 18:28:00,CLI_0080,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004010,2024-09-25 18:09:00,CLI_0057,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004011,2024-09-25 09:02:00,CLI_0119,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004012,2024-09-25 14:52:00,CLI_0030,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004013,2024-09-25 14:12:00,CLI_0088,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004014,2024-09-25 13:23:00,CLI_0020,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004015,2024-09-25 08:48:00,CLI_0094,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004016,2024-09-25 16:54:00,CLI_0011,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004017,2024-09-25 13:07:00,CLI_0095,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004018,2024-09-25 12:03:00,CLI_0032,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004019,2024-09-26 15:39:00,CLI_0119,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004020,2024-09-26 10:09:00,CLI_0112,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004021,2024-09-26 17:53:00,CLI_0105,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004022,2024-09-26 10:18:00,CLI_0002,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004023,2024-09-26 10:21:00,CLI_0089,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004024,2024-09-26 12:51:00,CLI_0015,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004025,2024-09-26 19:19:00,CLI_0058,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004026,2024-09-26 12:30:00,CLI_0003,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004027,2024-09-26 14:21:00,CLI_0027,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004028,2024-09-26 13:47:00,CLI_0069,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004029,2024-09-26 21:13:00,CLI_0027,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004030,2024-09-26 11:34:00,CLI_0067,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004031,2024-09-26 17:48:00,CLI_0034,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004032,2024-09-27 13:35:00,CLI_0062,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004033,2024-09-27 09:39:00,CLI_0094,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004034,2024-09-27 15:09:00,CLI_0089,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004035,2024-09-27 08:44:00,CLI_0086,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004036,2024-09-27 21:01:00,CLI_0049,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_004037,2024-09-27 19:37:00,CLI_0116,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
