id_transaccion,linea_detalle,id_sku,cantidad_vendida,precio_unitario_aplicado,porcentaje_descuento,monto_descuento,monto_linea,etl_source_file,etl_loaded_at
TX_004475,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004476,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004477,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004478,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004479,1,SKU_500ML,11,1.20,0,0.00,13.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004480,1,SKU_500ML,13,1.20,0,0.00,15.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004481,1,SKU_500ML,23,1.20,0,0.00,27.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004482,1,SKU_1L,9,2.00,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004483,1,SKU_1L,9,2.00,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004484,1,SKU_1L,13,2.00,0,0.00,26.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004485,1,SKU_1L,13,2.00,0,0.00,26.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004486,1,SKU_1L,11,2.00,0,0.00,22.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004487,1,SKU_1L,12,2.00,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004488,1,SKU_1L,9,2.00,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004489,1,SKU_1L,14,2.00,0,0.00,28.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004490,1,SKU_1L,7,2.00,0,0.00,14.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004491,1,SKU_20L,31,7.50,0,0.00,232.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004492,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004493,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004494,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004495,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004496,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004497,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004498,1,SKU_500ML,10,1.20,0,0.00,12.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004499,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004500,1,SKU_500ML,8,1.20,0,0.00,9.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004501,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004502,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004503,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004504,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004505,1,SKU_1L,12,2.00,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004506,1,SKU_20L,22,7.50,0,0.00,165.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004507,1,SKU_20L,23,7.50,0,0.00,172.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004508,1,SKU_20L,22,7.50,0,0.00,165.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004509,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004510,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004511,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004512,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004513,1,SKU_500ML,5,1.20,0,0.00,6.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004514,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004515,1,SKU_500ML,13,1.20,0,0.00,15.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004516,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004517,1,SKU_1L,13,2.00,0,0.00,26.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004518,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004519,1,SKU_1L,14,2.00,0,0.00,28.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004520,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004521,1,SKU_1L,13,2.00,0,0.00,26.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004522,1,SKU_20L,18,7.50,0,0.00,135.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004523,1,SKU_20L,26,7.50,0,0.00,195.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004524,1,SKU_20L,22,7.50,0,0.00,165.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004525,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004526,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004527,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004528,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004529,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004530,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004531,1,SKU_1L,37,2.00,0,0.00,74.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004532,1,SKU_1L,49,2.00,0,0.00,98.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004533,1,SKU_1L,38,2.00,0,0.00,76.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004534,1,SKU_20L,34,7.50,0,0.00,255.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004535,1,SKU_20L,35,7.50,0,0.00,262.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004536,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004537,1,SKU_500ML,18,1.20,0,0.00,21.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004538,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004539,1,SKU_500ML,22,1.20,0,0.00,26.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004540,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004541,1,SKU_1L,12,2.00,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004542,1,SKU_1L,4,2.00,0,0.00,8.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004543,1,SKU_1L,7,2.00,0,0.00,14.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004544,1,SKU_1L,5,2.00,0,0.00,10.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004545,1,SKU_1L,6,2.00,0,0.00,12.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004546,1,SKU_1L,2,2.00,0,0.00,4.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004547,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004548,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004549,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004550,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004551,1,SKU_500ML,43,1.20,0,0.00,51.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004552,1,SKU_500ML,44,1.20,0,0.00,52.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004553,1,SKU_500ML,39,1.20,0,0.00,46.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004554,1,SKU_1L,58,2.00,0,0.00,116.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004555,1,SKU_1L,60,2.00,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004556,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004557,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004558,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004559,1,SKU_20L,23,7.50,0,0.00,172.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004560,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004561,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004562,1,SKU_500ML,18,1.20,0,0.00,21.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004563,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004564,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004565,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004566,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004567,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004568,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004569,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004570,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004571,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004572,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004573,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004574,1,SKU_20L,12,7.50,0,0.00,90.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004575,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004576,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004577,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004578,1,SKU_500ML,10,1.20,0,0.00,12.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004579,1,SKU_500ML,22,1.20,0,0.00,26.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004580,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004581,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004582,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004583,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004584,1,SKU_500ML,11,1.20,0,0.00,13.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004585,1,SKU_500ML,10,1.20,0,0.00,12.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004586,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004587,1,SKU_1L,14,2.00,0,0.00,28.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004588,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004589,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004590,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004591,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004592,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004593,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004594,1,SKU_20L,12,7.50,0,0.00,90.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004595,1,SKU_20L,9,7.50,0,0.00,67.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004596,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004597,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004598,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004599,1,SKU_500ML,36,1.20,0,0.00,43.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004600,1,SKU_500ML,35,1.20,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004601,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004602,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004603,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004604,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004605,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004606,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004607,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004608,1,SKU_20L,73,7.50,0,0.00,547.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004609,1,SKU_500ML,58,1.20,0,0.00,69.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004610,1,SKU_500ML,52,1.20,0,0.00,62.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004611,1,SKU_500ML,53,1.20,0,0.00,63.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004612,1,SKU_1L,36,2.00,0,0.00,72.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004613,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004614,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004615,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004616,1,SKU_20L,20,7.50,0,0.00,150.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004617,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004618,1,SKU_20L,12,7.50,0,0.00,90.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004619,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004620,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004621,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004622,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004623,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004624,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004625,1,SKU_500ML,11,1.20,0,0.00,13.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004626,1,SKU_500ML,8,1.20,0,0.00,9.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004627,1,SKU_500ML,10,1.20,0,0.00,12.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004628,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004629,1,SKU_500ML,12,1.20,0,0.00,14.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004630,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004631,1,SKU_500ML,6,1.20,0,0.00,7.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004632,1,SKU_1L,73,2.00,0,0.00,146.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004633,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004634,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004635,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004636,1,SKU_20L,10,7.50,0,0.00,75.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004637,1,SKU_20L,7,7.50,0,0.00,52.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004638,1,SKU_500ML,22,1.20,0,0.00,26.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004639,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004640,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004641,1,SKU_500ML,18,1.20,0,0.00,21.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004642,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004643,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004644,1,SKU_1L,11,2.00,0,0.00,22.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004645,1,SKU_1L,10,2.00,0,0.00,20.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004646,1,SKU_1L,9,2.00,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004647,1,SKU_1L,13,2.00,0,0.00,26.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004648,1,SKU_1L,10,2.00,0,0.00,20.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004649,1,SKU_1L,8,2.00,0,0.00,16.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004650,1,SKU_1L,10,2.00,0,0.00,20.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004651,1,SKU_1L,11,2.00,0,0.00,22.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004652,1,SKU_20L,33,7.50,0,0.00,247.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004653,1,SKU_500ML,18,1.20,0,0.00,21.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004654,1,SKU_500ML,22,1.20,0,0.00,26.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004655,1,SKU_500ML,23,1.20,0,0.00,27.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004656,1,SKU_500ML,12,1.20,0,0.00,14.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004657,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004658,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004659,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004660,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004661,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004662,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004663,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004664,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004665,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004666,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004667,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004668,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004669,1,SKU_20L,23,7.50,0,0.00,172.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004670,1,SKU_500ML,39,1.20,0,0.00,46.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004671,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004672,1,SKU_500ML,47,1.20,0,0.00,56.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004673,1,SKU_1L,13,2.00,0,0.00,26.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004674,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004675,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004676,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004677,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004678,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004679,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004680,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004681,1,SKU_20L,20,7.50,0,0.00,150.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004682,1,SKU_20L,26,7.50,0,0.00,195.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004683,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004684,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004685,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004686,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004687,1,SKU_500ML,26,1.20,0,0.00,31.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004688,1,SKU_1L,32,2.00,0,0.00,64.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004689,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004690,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004691,1,SKU_20L,22,7.50,0,0.00,165.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004692,1,SKU_20L,27,7.50,0,0.00,202.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004693,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004694,1,SKU_500ML,48,1.20,0,0.00,57.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004695,1,SKU_500ML,49,1.20,0,0.00,58.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004696,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004697,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004698,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004699,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004700,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004701,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004702,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004703,1,SKU_20L,10,7.50,0,0.00,75.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004704,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004705,1,SKU_20L,8,7.50,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004706,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004707,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004708,1,SKU_500ML,10,1.20,0,0.00,12.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004709,1,SKU_500ML,7,1.20,0,0.00,8.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004710,1,SKU_500ML,9,1.20,0,0.00,10.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004711,1,SKU_500ML,12,1.20,0,0.00,14.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_004712,1,SKU_500ML,7,1.20,0,0.00,8.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
